id,created_at,updated_at,uuid,ticket_system_id,gender,city,state,company_segment,position,position_level
2695,2025-07-10 17:22:03.734+00,2025-07-10 17:22:03.734+00,33a01aec-1a6f-4d58-a402-22b23f8ff2cd,20914677,M,Curitiba,Paraná,,,
2696,2025-07-10 17:37:01.894+00,2025-07-19 13:11:36.482+00,d49b97eb-2b49-4dbb-b08a-8624ee66b808,16931883,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Analista de dados / business,Estagiário
2697,2025-07-10 17:52:02.797+00,2025-07-10 17:52:02.797+00,ef144dd9-7561-4879-8b79-8341ce20ae5a,20915007,M,Almirante Tamandaré,Paraná,,,Junior
2698,2025-07-10 18:17:02.3+00,2025-07-10 18:17:02.3+00,178d11eb-d7fc-4656-a203-e46bb8d0884d,20914865,F,São Paulo,São Paulo,Indústria de software,Arquiteto(a) de software,Pleno
2699,2025-07-10 18:32:03.19+00,2025-07-10 18:32:03.19+00,5de621b1-d866-4602-8b43-4ebf635a9572,20915477,M,Curitiba,Paraná,,Desenvolvedor(a) front-end,Sênior
2700,2025-07-10 19:02:04.365+00,2025-07-10 19:02:04.365+00,37e1f748-d86b-4a69-8f1d-3e0c85ad7a63,20915775,M,São Paulo,São Paulo,Software house,Desenvolvedor(a) full-stack,Sênior
2701,2025-07-10 19:07:05.244+00,2025-07-14 13:41:45.086+00,affa5815-5fd2-4533-9e71-e94ba57fc238,20915849,M,Novo Hamburgo,Rio Grande do Sul,,Desenvolvedor(a) full-stack,Pleno
2702,2025-07-10 19:32:03.937+00,2025-07-10 19:32:03.937+00,f9f302c0-a2fa-4d56-8703-ac4d47fa25a0,20916181,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Outro,Principal
2703,2025-07-10 19:32:03.943+00,2025-07-18 23:14:28.114+00,fd1468f1-e4e8-484c-93f2-a79bace4b22d,20915887,F,Curitiba,Paraná,Indústria de software,Desenvolvedor(a) front-end,Pleno
2704,2025-07-10 19:32:03.946+00,2025-07-16 19:23:42.846+00,785989cf-3fae-44be-9893-b7d278023790,20915762,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) back-end,Junior
2705,2025-07-10 19:32:03.948+00,2025-07-11 16:14:14.594+00,3c45a505-0bf7-4c56-ba91-a49e8fd8ef18,20916001,M,Curitiba,Paraná,"Fintech, banco ou área financeira",DevOps,Junior
2706,2025-07-10 19:32:04.714+00,2025-07-18 13:53:37.669+00,6cbbdf71-8a85-49ec-ae84-eb62f8300d8a,20916187,M,Curitiba,Paraná,Indústria de software,,
2707,2025-07-10 19:57:01.533+00,2025-07-19 10:37:20.775+00,6f7e924b-6ab6-4a7d-9088-e4fad33d206d,10154345,M,São Paulo,São Paulo,Outros,Outro,Executivo
2708,2025-07-10 20:02:04.151+00,2025-07-10 20:02:04.151+00,ebca1f05-abc9-48cb-9eb4-da75fb897836,20916507,M,Pelotas,Rio Grande do Sul,Indústria de software,Educador(a),Executivo
2709,2025-07-10 20:27:02.893+00,2025-07-10 20:27:02.893+00,6364ad5d-2544-4d5b-9243-693a6e178b25,20916774,M,Curitiba,Paraná,,,
2710,2025-07-10 20:27:02.899+00,2025-07-10 20:27:02.899+00,a86ed25f-a64b-41d3-9269-e90a302af26f,2605838,F,São Paulo,São Paulo,Freelancer/Autônomo,Cientista de dados ou machine learning,Junior
2711,2025-07-10 21:07:07.261+00,2025-07-10 21:07:07.261+00,9391e334-f4fa-404c-969c-a401cd888e12,20917132,M,Cajamar,São Paulo,,,
2712,2025-07-10 23:12:03.326+00,2025-07-10 23:12:03.326+00,ddfb985d-2cb3-4196-8122-4282d454ec95,20918338,M,Curitiba,Paraná,,Staff engineer,Staff
2713,2025-07-10 23:37:03.212+00,2025-07-10 23:37:03.212+00,b937bfda-425a-4687-a8dc-aa50cd30a037,20918492,F,Curitiba,Paraná,Outros,Coordenador técnico,Outro
2714,2025-07-11 00:02:01.714+00,2025-07-11 00:02:01.714+00,17ccf949-57d9-46a1-93e2-ac7a417027ee,20918636,M,Curitiba,Paraná,,,
2715,2025-07-11 04:02:03.063+00,2025-07-11 04:02:03.063+00,363525f4-20cb-4b4a-9c17-19a524bddcbe,15723850,M,,,Outros,Outro,Executivo
2716,2025-07-11 11:07:02.061+00,2025-07-11 11:07:02.061+00,0eebc4df-bf63-4a3d-9475-a6ad70e1e9d5,20917018,M,Curitiba,Paraná,,Desenvolvedor(a) mobile,Junior
2717,2025-07-11 12:32:03.099+00,2025-07-11 12:32:03.099+00,27555728-04dd-4634-8499-bb00c1ee1984,16279800,M,Joinville,Santa Catarina,Agência digital ou similar,Designer,Gerente
2718,2025-07-11 12:52:03.036+00,2025-07-11 12:52:03.036+00,d778e658-8f19-4518-b5b4-66c31d4a0279,9687702,F,Curitiba,Paraná,,,
2719,2025-07-11 13:02:05.626+00,2025-07-19 19:01:33.817+00,25769687-78e2-40c1-b992-31dbf41271b7,5637219,M,Curitiba,Paraná,,Desenvolvedor(a) back-end,Pleno
2720,2025-07-11 13:02:06.553+00,2025-07-11 13:02:06.553+00,d47c4795-756e-4307-bf7e-ad099d7159b7,20920937,M,São Paulo,São Paulo,"Fintech, banco ou área financeira",Staff engineer,Staff
2721,2025-07-11 13:12:01.96+00,2025-07-11 13:12:01.96+00,233fa201-3bef-4d0f-b923-e52883321500,16279813,M,Joinville,Santa Catarina,Outros,,Outro
2722,2025-07-11 13:12:02.199+00,2025-07-11 13:12:02.199+00,e28b6f93-acd9-4c3d-b5ba-ba6a09808ef1,20921038,M,Curitiba,Paraná,,,
2723,2025-07-11 13:22:02.126+00,2025-07-11 13:22:02.126+00,45fe309f-37ca-4a46-b1f4-98c1c71c8b11,20921115,M,Curitiba,Paraná,,,
2724,2025-07-11 13:37:02.265+00,2025-07-11 13:37:02.265+00,2e1f2471-16b1-4efc-9bc1-fb925902ff08,20762505,M,Curitiba,Paraná,,,
2725,2025-07-11 13:57:02.03+00,2025-07-11 13:57:02.03+00,6d92a87b-439a-49a0-a53d-14e4f7f55e9c,20921638,F,Curitiba,Paraná,,Analista de dados / business,Pleno
2726,2025-07-11 13:57:02.11+00,2025-07-11 13:57:02.11+00,a0793bbf-9efc-4ae4-8cf6-ac48d38bb457,20921605,F,Curitiba,Paraná,,Analista de dados / business,Pleno
2727,2025-07-11 14:22:02.047+00,2025-07-11 14:22:02.047+00,27e40248-e665-416f-acc6-1fa99f08c74a,20921935,M,Aracaju,Sergipe,,Desenvolvedor(a) back-end,Sênior
2728,2025-07-11 14:42:02.69+00,2025-07-11 14:42:02.69+00,5cab341b-a8cd-48c7-bbf0-97bb9b775bf6,20921878,M,São Paulo,São Paulo,"Fintech, banco ou área financeira",Engenheiro(a) de Dados,Pleno
2729,2025-07-11 14:57:01.982+00,2025-07-11 14:57:01.982+00,c82f0014-5a72-490e-957a-8376ca45dcef,20922151,F,Joinville,Santa Catarina,,,
2730,2025-07-11 15:02:02.674+00,2025-07-11 15:02:02.674+00,a11510ee-6717-4a67-8c31-e26da6b81f26,20922486,F,Piraquara,Paraná,,Desenvolvedor(a) QA ou tester,Pleno
2731,2025-07-11 16:07:03.174+00,2025-07-11 16:07:03.174+00,4fa06b3a-763d-4a6f-806d-255ed68b9c41,20922968,M,Curitiba,Paraná,,Desenvolvedor(a) mobile,Junior
2732,2025-07-11 16:17:02.229+00,2025-07-18 12:57:01.278+00,1f4faed9-fc8b-4937-bb71-d654ea834606,20922470,F,Curitiba,Paraná,Startup,Designer,Pleno
2733,2025-07-11 16:22:01.025+00,2025-07-11 16:22:01.025+00,daeaa360-23d3-449e-b5b1-57ee69ee47c9,20923051,M,Curitiba,Paraná,,,
2734,2025-07-11 16:57:02.767+00,2025-07-19 12:42:47.892+00,03ccc048-ef96-475a-972f-bb98714e8147,20923387,F,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) full-stack,Junior
2735,2025-07-11 17:02:01.876+00,2025-07-19 12:41:05.197+00,392fcfd0-09f6-49d7-8a90-165c74ccda7e,20923441,F,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) full-stack,Junior
2736,2025-07-11 17:07:02.034+00,2025-07-11 17:07:02.034+00,378fcecd-4e0b-411f-a1ad-efe9971cc855,20923484,M,Curitiba,Paraná,,,
2737,2025-07-11 18:17:01.771+00,2025-07-11 18:19:44.351+00,2195eacc-7f2d-45ce-bf2a-1778f2a939aa,14070134,M,Joinville,Santa Catarina,Outros,Designer,Executivo
2738,2025-07-11 18:17:01.777+00,2025-07-11 20:47:43.072+00,16236862-6f6a-4024-bc28-b49fffa9425b,20924283,M,Curitiba,Paraná,Outros,"Executivo sênior (C-Level, VP, etc)",Executivo
2739,2025-07-11 18:17:02.415+00,2025-07-17 21:00:31.936+00,f1f959a0-ee1c-4576-98de-c288c5b8c772,15436016,M,Vassouras,Rio de Janeiro,,Desenvolvedor(a) front-end,Estagiário
2740,2025-07-11 18:17:02.439+00,2025-07-11 18:17:02.439+00,c9ef6e7e-8344-461c-a9d2-ffa06f24cbb4,20924348,F,Vassouras,Rio de Janeiro,,,
2741,2025-07-11 18:27:01.321+00,2025-07-19 01:12:33.192+00,f0538725-dd99-4875-a3a9-6931007ab28f,18564962,M,São Caetano do Sul,São Paulo,Freelancer/Autônomo,Educador(a),Executivo
2742,2025-07-11 18:37:02.432+00,2025-07-19 14:50:04.138+00,40dc55b5-46f3-49a2-95e0-6191e3e99cc5,1747994,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) back-end,Junior
2743,2025-07-11 18:52:01.51+00,2025-07-18 12:53:45.111+00,0d9f62ff-81c0-4b52-8ffe-9da05ad0106e,20924706,F,Joinville,Santa Catarina,Indústria de software,Desenvolvedor(a) QA ou tester,Junior
2744,2025-07-11 18:57:02.221+00,2025-07-14 11:59:36.419+00,4f6db673-da5b-425d-8af4-1e684439367c,20924758,F,Curitiba,Paraná,,,Outro
2745,2025-07-11 18:57:02.223+00,2025-07-16 14:02:00.538+00,b8f5a282-0363-4966-b0d9-e2d2bd142eab,20924755,F,Joinville,Santa Catarina,,Estudante,Estagiário
2746,2025-07-11 18:57:02.224+00,2025-07-18 11:24:24.837+00,c8bda5f7-9438-447a-957e-8cabce7b7d35,20924835,M,,,,Desenvolvedor(a) back-end,Junior
2747,2025-07-11 19:22:01.211+00,2025-07-17 14:22:44.609+00,6745302a-d31e-4a42-8897-d762416cd998,12724907,F,Joinville,Santa Catarina,,,
2748,2025-07-11 19:27:01.312+00,2025-07-16 14:52:39.312+00,f5b1d632-437c-4324-a45c-3ec799953533,1990416,F,Palhoça,Santa Catarina,Outros,Desenvolvedor(a) front-end,Pleno
2749,2025-07-11 19:27:04.946+00,2025-07-18 13:02:50.102+00,f7a5bc2f-81c5-4e17-adfb-2ee3448a7ce0,20925048,F,São Paulo,São Paulo,Startup,Outro,Outro
2750,2025-07-11 19:32:02.363+00,2025-07-11 19:32:02.363+00,ba11b903-4022-4a37-a5f5-2156ce6549d1,9264676,M,Curitiba,Paraná,,Cientista de dados ou machine learning,Junior
2751,2025-07-11 19:37:03.751+00,2025-07-16 15:13:34.219+00,fba43a34-9c86-4f6e-9d59-21144e642090,89942,F,Curitiba,Paraná,Não sei responder,Estudante,
2752,2025-07-11 19:37:06.43+00,2025-07-18 12:22:39.989+00,5e29e414-872d-4b37-a79e-308671ef1d05,20925154,M,Curitiba,Paraná,Startup,Outro,Não sei dizer
2753,2025-07-11 19:52:03.621+00,2025-07-11 19:52:03.621+00,351ab06f-44aa-434d-acc6-0d873788356f,20925354,F,Camboriú,Santa Catarina,,,
2754,2025-07-11 19:52:03.627+00,2025-07-11 19:52:03.627+00,cdb983a5-a0f1-4bb6-8972-70558e1fbb0b,20925213,M,Curitiba,Paraná,Startup,Desenvolvedor(a) full-stack,Sênior
2755,2025-07-11 19:52:03.707+00,2025-07-11 19:52:03.707+00,a569c445-7ead-4b48-9fc5-e447f8d4326b,20925136,M,Curitiba,Paraná,Startup,Engineering manager,Gerente
2756,2025-07-11 20:12:02.53+00,2025-07-12 04:35:36.432+00,d8f843f6-602e-4916-bdcb-1a1803790969,7739050,F,Joinville,Santa Catarina,,,
2757,2025-07-11 20:17:01.92+00,2025-07-18 14:31:46.092+00,6f71e470-637b-4449-83a2-710726fd738c,20925452,F,Curitiba,Paraná,Outros,Cientista,
2758,2025-07-11 20:17:01.947+00,2025-07-11 20:42:15.917+00,b50d6ee6-dd3b-4946-9201-6148d7538cd4,20925572,F,Curitiba,Paraná,Indústria de software,Desenvolvedor(a) back-end,Pleno
2759,2025-07-11 20:27:01.988+00,2025-07-18 12:24:44.458+00,c45f02c3-6cda-411a-944f-b003cdf9c96f,20925658,M,Curitiba,Paraná,Outros,Tech lead,Sênior
2760,2025-07-11 20:27:02.061+00,2025-07-18 12:27:29.978+00,a054b62d-ae04-4781-a12f-774530509f5b,20925611,M,Curitiba,Paraná,Outros,Desenvolvedor(a) full-stack,Pleno
2761,2025-07-11 20:32:01.112+00,2025-07-11 20:42:22.426+00,9f9df623-2d35-4780-8ac0-05926a28b576,14836085,F,São Paulo,São Paulo,,Desenvolvedor(a) full-stack,Pleno
2762,2025-07-11 20:32:01.152+00,2025-07-11 20:32:01.152+00,6375e2cb-e85e-4f15-903c-bcacc11ed8e3,20925727,M,Joinville,Santa Catarina,Agência digital ou similar,Marketing ou vendas,
2763,2025-07-11 20:37:01.32+00,2025-07-19 13:17:42.709+00,5de18bba-ca5a-4ba6-87a4-2b0fbb9af018,20925722,F,Joinville,Santa Catarina,"Fintech, banco ou área financeira",,
2764,2025-07-11 20:37:01.334+00,2025-07-11 20:37:01.334+00,2d408f18-1c1d-4e92-8103-7fcf294010cd,117100,M,Curitiba,Paraná,,Desenvolvedor(a) mobile,Estagiário
2765,2025-07-11 20:37:01.775+00,2025-07-11 20:37:01.775+00,e9eaacd7-679a-4c60-8d8a-355e60f7553c,20925763,M,Joinville,Santa Catarina,Agência digital ou similar,Marketing ou vendas,
2766,2025-07-11 20:57:02.321+00,2025-07-11 23:42:10.817+00,66e757fb-4f61-43e6-a5c5-905cd73ec28d,13861412,F,Curitiba,Paraná,,Desenvolvedor(a) mobile,
2767,2025-07-11 21:07:01.845+00,2025-07-11 21:07:01.845+00,426e8903-a7ce-47fd-a3ab-840a1873138d,20925988,M,São José dos Campos,São Paulo,,,
2768,2025-07-11 21:12:03.391+00,2025-07-11 21:12:03.391+00,4d3be10e-3647-4708-9245-63c166a2e8b5,20926015,M,Curitiba,Paraná,,,
2769,2025-07-11 21:12:04.346+00,2025-07-11 21:12:04.346+00,5b807931-0396-40d4-b566-d5390c33b57b,14513721,M,Brasília,Distrito Federal,,,
2770,2025-07-11 21:12:04.37+00,2025-07-16 21:09:11.473+00,04bdf0ca-a219-49db-aa85-3b1dcd3f6e9a,20926003,M,Araxá,Minas Gerais,,,
2771,2025-07-11 21:12:04.529+00,2025-07-11 21:12:04.529+00,ee6f7636-1486-41d0-b428-b6270cae3139,20926029,M,Brasília,Distrito Federal,,,
2772,2025-07-11 21:17:01.44+00,2025-07-11 21:17:01.44+00,b4271081-5cb8-4a33-9445-d962295f6fba,20926069,M,Conselheiro Mairinck,Paraná,,,
2773,2025-07-11 21:17:01.458+00,2025-07-11 21:17:01.458+00,8f985fe2-52d0-4b56-986b-b367a235a322,20926041,M,Santana de Parnaíba,São Paulo,,,
2774,2025-07-11 21:17:01.476+00,2025-07-11 21:17:01.476+00,9bb66883-ee70-4f90-abce-3ca0caebdea9,20926051,M,Porto Alegre,Rio Grande do Sul,,,
2775,2025-07-11 21:17:01.588+00,2025-07-11 21:17:01.588+00,cfd28d27-e0aa-4e00-80ce-377c586dd7d1,20926063,M,Rio de Janeiro,Rio de Janeiro,,,
2776,2025-07-11 21:22:02.092+00,2025-07-18 20:40:03.491+00,ac591732-16c8-44fa-94b1-12b5bdfb174f,20926074,M,Curitiba,Paraná,,,
2777,2025-07-11 21:22:02.147+00,2025-07-11 21:22:02.147+00,660263fa-8380-4ac1-82ed-59807b1a1f30,20926098,M,Palmas,Tocantins,,,
2778,2025-07-11 21:22:02.164+00,2025-07-11 21:22:02.164+00,53aef4ae-207b-46b1-af20-2862d4ffa5d5,16464619,M,Joinville,Santa Catarina,,,
2779,2025-07-11 21:22:02.176+00,2025-07-11 22:41:26.506+00,d2c7f3a6-fe65-496a-a7cc-8f28f3a67411,20926106,M,Curitiba,Paraná,,,
2780,2025-07-11 21:22:04.087+00,2025-07-11 21:22:04.087+00,7d2258cd-2f24-45bf-9e14-249fe92589e5,20926086,M,Suzano,São Paulo,,,
2781,2025-07-11 21:27:01.864+00,2025-07-12 15:55:19.428+00,8bcf52ea-7366-4319-903a-0b42e6563d4a,5120294,M,Ponta Grossa,Paraná,,,
2782,2025-07-11 21:27:01.865+00,2025-07-11 21:27:01.865+00,58603535-9031-4861-9791-0130f9d8647d,699359,F,Formiga,Minas Gerais,,,
2783,2025-07-11 21:27:01.868+00,2025-07-11 21:27:01.868+00,f71c512f-2247-440d-9b29-cf1323e489bd,20926107,M,Criciúma,Santa Catarina,,,
2784,2025-07-11 21:27:01.88+00,2025-07-11 21:27:01.88+00,aaa85484-90e9-43b5-8890-79d157ac2e9a,7072537,M,Irati,Paraná,,,
2785,2025-07-11 21:27:01.911+00,2025-07-11 21:27:01.911+00,dac7a304-6b1c-452c-8c76-373f3d328d4d,20926112,M,Praia Grande,São Paulo,,,
2786,2025-07-11 21:27:01.932+00,2025-07-11 21:27:01.932+00,f377571d-a1a3-4d2a-a170-07fa8e1761b6,20926118,M,Curitiba,Paraná,,,
2787,2025-07-11 21:32:01.483+00,2025-07-11 21:32:01.483+00,0b804354-70cd-4968-a157-006de13e9bb5,6961774,F,Curitiba,Paraná,Indústria de software,Analista de dados / business,Junior
2788,2025-07-11 21:32:01.508+00,2025-07-11 21:32:01.508+00,e69f1b83-f9c4-485b-9fe2-9f66682b4fc5,15811504,M,Joinville,Santa Catarina,,,
2789,2025-07-11 21:32:01.541+00,2025-07-11 21:32:01.541+00,7d91ec7e-0443-48f3-93c6-e3488872c430,20926182,M,Curitiba,Paraná,,,
2790,2025-07-11 21:32:01.545+00,2025-07-11 21:32:01.545+00,2db5a7d2-8d78-4700-8958-f558e13e8cde,20926164,M,Limeira,São Paulo,,,
2791,2025-07-11 21:32:01.547+00,2025-07-11 21:32:01.547+00,f243def4-4ac0-40e3-a629-d7221c371fc8,20926160,M,Cabreúva,São Paulo,,,
2792,2025-07-11 21:32:01.575+00,2025-07-17 14:49:05.598+00,7a7de830-8e61-4f79-a40e-99cc4eb50ff8,20926173,F,Curitiba,Paraná,,,
2793,2025-07-11 21:32:01.579+00,2025-07-11 21:32:01.579+00,7ed8d489-a051-4ad4-9940-8157add8b9e8,20926154,M,Medianeira,Paraná,,,
2794,2025-07-11 21:32:01.582+00,2025-07-11 21:32:01.582+00,a42f7d00-ea7c-4d8b-be19-43e81f23379e,14070699,M,Jaraguá do Sul,Santa Catarina,,,
2795,2025-07-11 21:37:02.117+00,2025-07-11 21:37:02.117+00,4c954558-ec1e-4e8f-b8f7-138b0c7328b5,20926205,M,São Bernardo do Campo,São Paulo,,,
2796,2025-07-11 21:37:02.119+00,2025-07-11 21:37:02.119+00,d5316c70-7a8b-4737-a0fa-1c8435a8a8ab,20926213,M,Águas Lindas de Goiás,Goiás,,,
2797,2025-07-11 21:37:02.269+00,2025-07-11 21:37:02.269+00,a09c29e5-9e02-496c-906e-f647f86787a3,20926188,M,Poções,Bahia,,,
2798,2025-07-11 21:42:01.051+00,2025-07-11 21:42:01.051+00,99b51a51-d84f-4b0c-a50e-0dcc97bef1bc,20926260,M,Curitiba,Paraná,,Arquiteto(a) de software,Junior
2799,2025-07-11 22:37:01.855+00,2025-07-11 23:12:11.327+00,4fdde6dc-b29e-4def-99c6-12704b984313,20926567,F,Curitiba,Paraná,Outros,Desenvolvedor(a) full-stack,Junior
2800,2025-07-11 22:52:02.487+00,2025-07-11 22:52:02.487+00,27bdd8f2-3fdf-49e5-b454-e4f414af0ca6,20926705,M,,,,,
2801,2025-07-12 00:17:02.741+00,2025-07-18 14:24:26.575+00,62aa6af0-b204-4dc8-a7aa-05174a52398b,20927189,F,Joinville,Santa Catarina,Freelancer/Autônomo,Outro,Outro
2802,2025-07-12 00:47:03.271+00,2025-07-12 00:47:03.271+00,f15a733d-d8e0-478a-b39f-52b229c948fc,20927309,F,São Bernardo do Campo,São Paulo,,,
2803,2025-07-12 01:17:01.252+00,2025-07-18 15:01:11.713+00,14b672b8-9ac0-426c-a136-dc3b71bb94b6,20927394,F,Curitiba,Paraná,Outsourcing de desenvolvimento,Desenvolvedor(a) mobile,Pleno
2804,2025-07-12 01:17:01.287+00,2025-07-18 15:05:33.81+00,fa4780fa-b45f-4888-bfd7-2ef928aa5d6c,171062,M,Curitiba,Paraná,Outsourcing de desenvolvimento,Cientista de dados ou machine learning,Sênior
2805,2025-07-12 02:47:03.487+00,2025-07-18 12:49:33.104+00,c9a82aaf-613d-4f0d-81f8-fa55205a8262,664689,M,União da Vitória,Paraná,Startup,Desenvolvedor(a) full-stack,Sênior
2806,2025-07-12 03:22:02.524+00,2025-07-13 19:54:39.423+00,050c559b-dcd5-4cb7-8e03-3e1787b28801,1813916,M,Telêmaco Borba,Paraná,Outros,Desenvolvedor(a) full-stack,Não sei dizer
2807,2025-07-12 08:27:04.672+00,2025-07-12 08:27:04.672+00,c5dc353c-af6c-43ce-bbf4-9ba1c2cbfd21,20927900,M,,,,,
2808,2025-07-12 14:42:02.572+00,2025-07-12 14:42:02.572+00,ba8509e3-8efe-439f-a97b-c835f734b46d,20928716,F,Curitiba,Paraná,,,
2809,2025-07-12 14:52:02.642+00,2025-07-18 18:09:46.721+00,400a5c83-3304-43af-8627-e1812407e759,935728,F,Joinville,Santa Catarina,,Desenvolvedor(a) full-stack,Estagiário
2810,2025-07-12 15:52:02.534+00,2025-07-18 11:40:40.456+00,07d2ab27-3be3-449c-aa7c-d9bf7693f92f,20929017,F,Curitiba,Paraná,,,
2811,2025-07-12 16:27:03.261+00,2025-07-12 16:27:03.261+00,f356fcbe-862d-4d62-acf8-e99503053ed3,2449039,M,Londrina,Paraná,,,
2812,2025-07-12 16:32:04.567+00,2025-07-18 11:21:17.183+00,47176481-561e-4b1a-834d-3b204ebcf554,20929131,F,Florianópolis,Santa Catarina,,Desenvolvedor(a) back-end,Staff
2813,2025-07-12 16:32:06.632+00,2025-07-18 13:58:26.856+00,9e15d9e6-4f4b-462e-a177-810a5b3b036d,20929149,F,Florianópolis,Santa Catarina,Outros,Tech lead,Sênior
2814,2025-07-12 17:02:01.931+00,2025-07-19 14:29:19.182+00,33fa9848-1f7e-4dbf-987b-985eebde3bde,20918767,M,São Paulo,São Paulo,,,
2815,2025-07-12 21:22:02.253+00,2025-07-12 21:22:02.253+00,98d089bb-7f0f-4db6-9afd-404bbcbc93c6,20930050,M,Rio do Sul,Santa Catarina,Indústria de software,Desenvolvedor(a) full-stack,
2816,2025-07-12 23:22:02.907+00,2025-07-12 23:22:02.907+00,1964e99f-3106-4dc3-ad31-38ecfc9c0200,17199157,F,Criciúma,Santa Catarina,,,
2817,2025-07-13 02:22:04.141+00,2025-07-13 02:22:04.141+00,feab8ede-b612-4290-9f7c-ebb605e03192,6978093,F,Joinville,Santa Catarina,,,Junior
2818,2025-07-13 03:52:04.32+00,2025-07-13 03:52:04.32+00,2598323f-a6e0-40bc-b929-47920654a1c8,20930919,M,,,,,
2819,2025-07-13 14:47:00.917+00,2025-07-16 23:53:51.042+00,3ab2595e-b74d-4672-acc5-eb4640ff7bc8,20932625,F,Curitiba,Paraná,,,
2820,2025-07-13 15:12:02.437+00,2025-07-13 15:12:02.437+00,a7c2e952-fb26-48be-a204-e5b7e93c0e7b,20932725,M,Curitiba,Paraná,,,
2821,2025-07-13 16:02:02.514+00,2025-07-13 16:02:02.514+00,ddc3e9cb-1f55-43c0-b8cf-6baee466a318,20932874,F,São José dos Campos,São Paulo,,,
2822,2025-07-13 21:02:01.901+00,2025-07-13 21:02:01.901+00,ce22566f-eed3-44ff-836b-e3ee14ba0995,4196335,F,Joinville,Santa Catarina,,Analista de dados / business,Junior
2823,2025-07-13 21:57:02.14+00,2025-07-13 22:46:12.501+00,ceb2a426-01cd-4675-b9ed-bc5d6c52fb1d,20933870,F,Florianópolis,Santa Catarina,Outros,Product manager,Sênior
2824,2025-07-13 23:02:01.589+00,2025-07-13 23:02:42.773+00,293e3606-d502-48f9-9308-6baa4febde14,20934072,F,Curitiba,Paraná,,,
2825,2025-07-13 23:47:02.171+00,2025-07-13 23:47:02.171+00,cedd92ee-ae6d-4940-a2d2-d6b9b9d58085,20934251,M,Joinville,Santa Catarina,Freelancer/Autônomo,,
2826,2025-07-13 23:57:01.726+00,2025-07-19 11:48:09.123+00,16b42f82-0c5c-4846-aaed-59caa755f90f,20736000,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) full-stack,Junior
2827,2025-07-14 01:42:01.531+00,2025-07-14 01:42:01.531+00,2515fd53-d257-4ec2-88ce-fdb3f2ebe266,20618146,F,Mangaratiba,Rio de Janeiro,Freelancer/Autônomo,Desenvolvedor(a) full-stack,Junior
2828,2025-07-14 02:57:02.649+00,2025-07-19 12:34:46.736+00,35c88428-1454-4ce8-aa7a-c36b53740a88,20934844,M,Curitiba,Paraná,Software house,Desenvolvedor(a) full-stack,Junior
2829,2025-07-14 05:27:04.425+00,2025-07-18 12:26:35.981+00,9d88bdc1-dd86-4924-a509-869b79b44cfa,14794562,M,Penha,Santa Catarina,Outros,Desenvolvedor(a) full-stack,Pleno
2830,2025-07-14 10:57:01.662+00,2025-07-14 10:57:01.662+00,e4ae1182-79cf-4262-aec9-e89f13832c6f,20936172,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) back-end,Sênior
2831,2025-07-14 11:07:01.787+00,2025-07-14 11:07:01.787+00,1c506df8-b6a2-4ac6-afae-85b29e0a0d24,20936223,F,Curitiba,Paraná,,,
2832,2025-07-14 11:22:02.41+00,2025-07-14 11:22:02.41+00,9c047183-6469-43f9-a8a7-4d29acc988f3,20936267,F,Curitiba,Paraná,,Outro,Sênior
2833,2025-07-14 11:42:04.66+00,2025-07-14 11:42:04.66+00,fa9d9ce4-f795-4900-920b-f29ac0552bdd,20857096,M,Florianópolis,Santa Catarina,Não sei responder,Analista de dados / business,Junior
2834,2025-07-14 12:02:01.428+00,2025-07-14 12:02:01.428+00,c3208845-593e-4374-901e-df022620600c,20936505,M,Joinville,Santa Catarina,,,
2835,2025-07-14 12:22:01.312+00,2025-07-14 12:22:01.312+00,0088121b-081d-46b4-a51a-ca99579efdb6,7062913,F,Joinville,Santa Catarina,,Analista de dados / business,Junior
2836,2025-07-14 12:47:01.552+00,2025-07-19 13:44:24.471+00,5104def3-8870-40f2-8928-c6d2a89a1f85,4296110,F,Joinville,Santa Catarina,Outros,Desenvolvedor(a) front-end,Pleno
2837,2025-07-14 13:17:02.472+00,2025-07-14 13:17:02.472+00,0ff2454e-5391-4d5c-9ac4-60f9d832c997,20938307,M,Curitiba,Paraná,Outsourcing de desenvolvimento,Desenvolvedor(a) mobile,Sênior
2838,2025-07-14 13:52:01.383+00,2025-07-14 13:52:01.383+00,7c1f2460-c70b-4476-a1e2-c05f43175e7a,20653222,F,Joinville,Santa Catarina,,,
2839,2025-07-14 14:07:03.959+00,2025-07-18 14:19:22.476+00,730e83b7-d221-4519-851d-b60a7dffc5ec,20328610,M,Curitiba,Paraná,Software house,Desenvolvedor(a) full-stack,
2840,2025-07-14 14:17:04.459+00,2025-07-14 14:17:04.459+00,f47a9f0a-40aa-480d-87b3-4af7fbdca2de,20939298,F,Toledo,Paraná,,,
